Problem;Kodierung;k;middletime;endtime;logendtime;numClauses;lognumClauses;status
DigiTomo_Cats;Naiv; 0.2;290;54;1.7323937598229686;239;2.3783979009481375;SATISFIABLE;
DigiTomo_Cats;Naiv; 0.4;191;114;2.0569048513364727;8407;3.924641047417163;SATISFIABLE;
DigiTomo_Cats;Naiv; 0.6;10769;3620;3.558708570533166;406453;5.60901033339685;SATISFIABLE;
